Data Size,Time in millisecond
63724, 2226437736
49412, 2228679129
52048, 2229353485
62864, 2231338474
87408, 2233470855
17004, 2233793408
27896, 2268849758
54220, 2270447638
77608, 2278817660
67032, 2280937045
71372, 2282531831
79468, 2285039899
75324, 2288707476
69600, 2290963341
53656, 2293460687
55372, 2294548392
67604, 2296654000
95220, 2300298915
17688, 2301123511
27896, 2320300349
66340, 2326648638
83860, 2333160688
74396, 2335491926
79464, 2337641937
86964, 2340647058
83256, 2341843849
76688, 2343716358
59868, 2345930058
59252, 2347956701
73976, 2350734752
102040, 2352262155
18736, 2352478524
27468, 2370578733
73116, 2372058398
98576, 2377825625
85788, 2379919575
92888, 2382025971
97756, 2385243363
95448, 2387136473
90928, 2389388419
78836, 2391763574
86564, 2394161774
93900, 2396844190
105628, 2399835175
19056, 2400302345
26320, 2420519863
76920, 2424451912
102844, 2429354187
90696, 2432245538
99564, 2435142963
103412, 2438999187
100180, 2442626021
94540, 2446331050
83688, 2448932837
91312, 2452134748
98836, 2455238047
111528, 2461717285
19292, 2462566583
27900, 2475097161
80304, 2478285049
108228, 2481322842
95360, 2483322177
105492, 2485738970
109220, 2487726713
105984, 2490564691
100560, 2493450618
90392, 2496010530
97656, 2499400912
105080, 2501776089
116492, 2504568908
20152, 2505280772
26368, 2508075048
82368, 2515779521
111560, 2517798367
99468, 2520294364
109988, 2523228954
113396, 2525715532
110236, 2528269067
104924, 2530433739
94220, 2532423135
100576, 2534939524
108724, 2537461577
121648, 2539663457
21016, 2540059540
26256, 2553432280
83672, 2555196064
113176, 2557811183
101684, 2559544598
112044, 2561859358
116056, 2567510881
112820, 2570225497
107656, 2572159312
96928, 2573729500
102732, 2576155115
111288, 2578926544
125156, 2580557942
21608, 2580819563
26072, 2595555490
85876, 2597309205
115836, 2599984581
104736, 2601558953
115520, 2603901342
119420, 2605674496
116248, 2608272278
111420, 2611300183
100000, 2615218203
105304, 2618649053
114156, 2621262662
128668, 2624500426
22340, 2624837336
25996, 2638633070
87600, 2640912374
117608, 2642673976
106500, 2644789808
117576, 2646391586
121364, 2649095685
118188, 2651027519
113408, 2652849402
102480, 2656853309
107236, 2659485936
116248, 2661845302
130780, 2665019903
22800, 2665880702
26768, 2682100542
89192, 2683749447
120236, 2685831251
108492, 2687579403
120116, 2691913672
123940, 2694060232
120740, 2697203000
115888, 2698897805
105700, 2701441971
110136, 2704027219
118900, 2707487071
132960, 2709174258
23292, 2709560357
27300, 2721930208
89644, 2724929646
126868, 2728131468
112940, 2730937877
124364, 2735060676
123772, 2737380112
124084, 2740364762
118848, 2741724518
109032, 2744821703
112916, 2747311973
121684, 2749430951
135760, 2751896565
23788, 2752483956
27324, 2762982781
91324, 2765062726
128532, 2768647541
115008, 2773641377
127684, 2777040432
126848, 2778189053
127108, 2781464482
121292, 2783533196
110936, 2785449353
115304, 2788252602
123696, 2791820998
137776, 2794329130
24268, 2794505849
27704, 2794785442
92396, 2796848384
129492, 2799732536
116628, 2802989312
129240, 2805550721
128340, 2813033250
128828, 2814971595
123016, 2818820100
112376, 2823520306
116472, 2824714842
125208, 2828212371
139420, 2831518420
24412, 2832181029
28528, 2832448157
93180, 2834154579
130080, 2837177416
117100, 2840317731
129820, 2842321790
129148, 2844886015
129660, 2848873180
123888, 2853187301
112992, 2855959072
117244, 2858856937
125676, 2860013704
140316, 2863430110
24588, 2864684056
27904, 2865013400
93508, 2866272320
130740, 2868428256
117740, 2871268496
130508, 2873246201
129820, 2875713707
130424, 2878718982
124600, 2881273055
113436, 2882386329
117880, 2884146113
126492, 2887119818
141316, 2889910483
24732, 2891566973
27908, 2907855324
97128, 2909554473
133536, 2913202874
120684, 2915261749
133856, 2918064073
133336, 2922411534
134320, 2925114892
128728, 2927340834
117604, 2929375375
121668, 2931807365
130196, 2934644660
145600, 2936488599
25432, 2937318662
27904, 2938234790
98376, 2940539577
134824, 2942805632
122916, 2946141502
136156, 2949081786
136220, 2953419018
136928, 2956603721
131424, 2958592158
119424, 2960184484
123532, 2962518106
132324, 2965449041
148860, 2966925131
25948, 2967234703
27900, 2996042893
100268, 3000471407
136556, 3004808780
125552, 3006667427
138804, 3010388156
138948, 3012738497
139932, 3014681652
134660, 3018057894
122592, 3020201598
126200, 3022832111
135532, 3025289652
152684, 3026908893
26800, 3027091242
27940, 3050565771
102792, 3053151769
138372, 3055755205
127532, 3059337927
140768, 3061811195
141356, 3064184967
141836, 3066317818
136612, 3067777263
124132, 3069617544
127780, 3071183075
137152, 3074514763
154692, 3076656083
27312, 3076967380
27940, 3094047257
103300, 3097563616
138968, 3101673368
128676, 3105495349
141656, 3109338098
142312, 3115741174
142980, 3120306545
137780, 3124082887
125360, 3126974789
128608, 3131427426
138404, 3137924315
155836, 3141183731
27536, 3142753080
27928, 3144316981
104136, 3147872385
139684, 3153410047
129700, 3157126480
142472, 3159466010
143396, 3161686842
144228, 3165618451
138920, 3169057724
125996, 3171055108
129512, 3174031200
139004, 3176557041
156984, 3179067853
27728, 3179252303
27936, 3179784677
107040, 3197337476
141288, 3200651425
132320, 3202176821
147752, 3206464146
147564, 3208633701
146592, 3211484214
141416, 3214346134
128096, 3217799153
130552, 3219712759
141436, 3222093426
159124, 3225388387
28220, 3225901930
27936, 3226125268
107344, 3227860691
142384, 3233227389
133304, 3238081149
149496, 3240905084
148948, 3244659353
147992, 3247249455
142612, 3251592975
129412, 3252842588
131564, 3255375505
141900, 3260046575
160092, 3262054218
28340, 3262391305
27936, 3282498410
112312, 3287000015
146236, 3290712568
138168, 3294005197
158436, 3296561185
156256, 3299368376
151456, 3301636192
146016, 3303834171
133948, 3305081867
134656, 3306843363
144632, 3309517531
162564, 3313323211
28860, 3314253640
27936, 3323042047
111472, 3324608342
146484, 3326867083
139220, 3334460236
159396, 3338698392
157244, 3341551525
152628, 3344904875
147012, 3346116591
134768, 3347130732
135300, 3348450632
145332, 3352566174
163948, 3355450190
28984, 3356576724
27936, 3364022068
113528, 3368283829
147236, 3374109088
140976, 3377647681
161304, 3382469602
159512, 3387041610
154548, 3390883032
148976, 3394706741
136140, 3398253786
136652, 3401524878
146828, 3404769475
166292, 3408775868
29328, 3409177196
27936, 3410018609
114576, 3414339887
147944, 3418602965
141684, 3424174691
162036, 3428883524
160772, 3433388719
155748, 3437709193
150072, 3440637392
137176, 3445372356
136832, 3448616525
147468, 3452248311
27936, 3452513806
115300, 3455184715
149244, 3461796030
143068, 3465960537
163448, 3470215860
162192, 3474735671
157260, 3478454792
151600, 3480942317
138372, 3484091055
137648, 3488082882
148836, 3491902636
169176, 3496404068
29852, 3496855886
27936, 3497360278
116256, 3502207683
149708, 3506567418
143552, 3511029330
164672, 3514802759
163260, 3519281309
158500, 3523252053
152536, 3526531815
138696, 3529489461
139032, 3534555213
149584, 3539259676
170304, 3542598943
30004, 3543040901
27936, 3544543066
117296, 3548137722
149720, 3553167016
145112, 3557082462
165836, 3561703188
164444, 3564231869
159744, 3568094465
154036, 3572058326
140180, 3575949237
140284, 3580855325
150692, 3585657381
171996, 3589742988
30252, 3590276325
155196, 3595151104
141156, 3599510146
140692, 3602949563
151360, 3606179240
173096, 3611368897
30472, 3612106921
27936, 3612700168
117572, 3614856406
150668, 3622245958
145856, 3626137493
166592, 3632013594
165424, 3634245112
161156, 3638793299
155760, 3642858852
141900, 3648840988
141368, 3652688757
152036, 3656253300
173836, 3659147844
30652, 3659330365
27936, 3660012580
120016, 3663506340
151700, 3671506555
146644, 3674215022
167740, 3679227390
166828, 3683381681
163152, 3686856320
157584, 3692118774
143040, 3696411204
142724, 3700331149
154156, 3704907370
175992, 3708769742
31096, 3709015781
27936, 3709190232
120192, 3711945509
152484, 3715978367
147948, 3721597566
169272, 3725958456
168284, 3730238557
164740, 3734200416
159172, 3738173899
144364, 3742698473
143748, 3746806482
155044, 3749612081
177620, 3753175451
31460, 3753945458
27936, 3755494346
121400, 3760439416
154448, 3765842514
149784, 3770110988
170020, 3775188784
169560, 3779574172
166008, 3783347651
160864, 3786480814
146640, 3792442347
145280, 3797504028
156696, 3800591012
178828, 3805336390
31728, 3806051035
27936, 3806450638
122264, 3810718020
154420, 3814411729
150128, 3817405124
170728, 3822001994
170000, 3826032377
166676, 3832112256
161788, 3835337504
147276, 3840239495
145788, 3844998729
157500, 3848646620
179540, 3850084129
31916, 3850329478
27936, 3850769477
123724, 3852748065
155512, 3855141869
151440, 3858854982
171844, 3863127875
171360, 3864693643
168348, 3867546924
163672, 3870609974
148376, 3873643235
146844, 3876444699
158480, 3878455781
180960, 3879936903
32300, 3880144229
27936, 3880310992
124152, 3882093242
155288, 3884606809
151648, 3887252355
172136, 3890073767
171588, 3892385043
168812, 3894413400
163852, 3897516130
148620, 3902234170
147324, 3907126507
159492, 3910989400
181312, 3913237169
32372, 3913676185
27936, 3913905668
125668, 3916268486
155768, 3920699441
151812, 3922968035
172776, 3926029893
171856, 3928795490
168840, 3931486852
164372, 3936081891
149092, 3939486236
147536, 3942350300
159080, 3948131144
181516, 3951544511
32416, 3952120511
27936, 3958121391
126068, 3962163256
156096, 3964748052
152392, 3967081570
173000, 3970426767
172580, 3973441592
169976, 3980255219
165012, 3984510353
149420, 3986956172
147996, 3989121869
159420, 3992885259
181900, 3995113509
32556, 3995583363
27936, 4002328262
128552, 4007676011
156968, 4012189401
152808, 4016419683
173380, 4018872332
173248, 4023530664
170832, 4030639032
165820, 4035604229
150512, 4040165831
148404, 4043295256
160092, 4048327249
182396, 4053483097
32640, 4054292272
27936, 4054795585
129004, 4058777763
157492, 4062376921
153604, 4066046120
174356, 4070197563
174696, 4077554177
171868, 4080955659
167108, 4085883221
151116, 4089630305
149120, 4095136058
160820, 4101061275
183116, 4104463867
32884, 4104659731
27936, 4105188896
130632, 4112572666
158092, 4116936244
154064, 4121781328
174940, 4126729543
174920, 4130903899
172752, 4133951260
167720, 4137391391
151916, 4140450259
149404, 4145979073
161304, 4151547383
183672, 4156443531
33024, 4156969042
27936, 4157223851
130944, 4162040727
158436, 4166219729
154532, 4169392877
175476, 4175631769
175564, 4179228618
173500, 4181967020
168216, 4187082021
152324, 4192412859
149660, 4196864164
161616, 4201940411
184140, 4208082233
33172, 4209027402
27936, 4209310201
132528, 4212102307
159044, 4214927178
155228, 4218121536
175816, 4222169369
176132, 4226047489
173896, 4230330808
169056, 4237927868
153208, 4241030823
150004, 4247871671
162136, 4251628531
184816, 4257608454
33316, 4258142269
159532, 4261342567
155600, 4267156601
176156, 4270513588
176740, 4275822999
174492, 4279464814
170176, 4282987454
153684, 4286058191
150300, 4290076877
162552, 4297332972
185324, 4302347704
33452, 4303219527
27936, 4304797437
133556, 4308557610
27936, 4308937273
133580, 4312855987
160304, 4317735126
156636, 4321883398
177248, 4326285060
177796, 4330287134
175296, 4333229804
170596, 4337707363
154628, 4344431625
150728, 4348319849
162800, 4353402011
186004, 4357242871
33692, 4357606772
27936, 4358357845
134312, 4362982616
160200, 4368070495
156824, 4372889941
177432, 4377302258
178336, 4380099683
175864, 4383376187
170944, 4387976129
154900, 4394632033
150948, 4399201390
163160, 4404452225
186368, 4407670112
33800, 4408044825
27936, 4408803156
134456, 4413647023
161248, 4418654920
157164, 4423593887
178064, 4427696255
179084, 4430541531
176356, 4434514627
171400, 4437900877
155368, 4443531183
151452, 4447811449
163160, 4452686633
186828, 4457492796
33972, 4458281488
178764, 4463824790
179184, 4466696475
177008, 4469951629
172304, 4473860417
156376, 4479757198
151484, 4483705512
162972, 4488319282
187300, 4493704713
34152, 4494404031
27936, 4494751316
135420, 4498417914
162020, 4501695795
158192, 4505967847
27936, 4507202952
135572, 4512072273
162304, 4517046163
158320, 4520845864
179160, 4525952159
180432, 4529214605
177828, 4532693652
173196, 4536334586
157008, 4540459956
141408, 4543602821
154028, 4547894887
187816, 4554602413
34384, 4555525709
27936, 4556413687
135072, 4559961219
162696, 4564108242
158736, 4568694310
179820, 4573053172
180384, 4577038149
178028, 4580207031
173572, 4586357339
157140, 4590850332
140344, 4593805796
151596, 4598364838
188020, 4602070029
34476, 4602719201
27936, 4604967563
135376, 4609331147
162864, 4613298913
159320, 4616254685
179788, 4621005793
180968, 4624632617
178520, 4630545831
173996, 4634637341
158236, 4639177508
140396, 4644462285
151784, 4648438455
188340, 4651280243
34600, 4651574284
27936, 4652382291
137472, 4655446427
162940, 4660476462
159640, 4665723995
179980, 4670062781
181016, 4674487577
178692, 4679153175
174324, 4683049531
158420, 4686043087
140472, 4688646247
152312, 4692083452
188444, 4699430769
34720, 4700854164
27936, 4701786373
137564, 4705286934
163276, 4709423624
160032, 4713235465
180004, 4717822200
181188, 4722369529
179012, 4725855088
