Data Size,Time in millisecond
258048, 2261484801
258048, 2266852846
258048, 2272149403
258048, 2276928772
49152, 2277920913
258048, 2282546965
258048, 2287768626
258048, 2294320933
258048, 2301198559
258048, 2307145557
258048, 2312586065
258048, 2318307051
258048, 2323465905
258048, 2328729873
258048, 2334968433
258048, 2340045887
258048, 2345593848
258048, 2350486948
258048, 2356177984
258048, 2361166620
258048, 2368136551
258048, 2375132639
258048, 2380272009
258048, 2386862303
258048, 2393469928
258048, 2401579400
49152, 2402662499
258048, 2408115045
258048, 2414719544
258048, 2420606129
258048, 2426809901
258048, 2432208807
258048, 2438376939
258048, 2442779114
258048, 2448960870
258048, 2456472166
258048, 2463059607
258048, 2470215386
258048, 2476457328
258048, 2481918199
258048, 2487114361
258048, 2492165333
258048, 2497006959
258048, 2502153632
258048, 2507428005
258048, 2511723032
49152, 2512965174
258048, 2521612909
258048, 2527736521
258048, 2536144846
258048, 2541556423
258048, 2546238149
258048, 2552138543
258048, 2557217895
258048, 2567256929
258048, 2573166480
258048, 2579246671
258048, 2585229939
258048, 2590000292
258048, 2595722862
258048, 2602247431
258048, 2607803443
258048, 2613065464
258048, 2619432571
258048, 2624443284
258048, 2628594450
49152, 2629550269
258048, 2634582141
258048, 2640303024
258048, 2647628846
258048, 2653742315
258048, 2660398795
258048, 2667075782
258048, 2672758934
258048, 2679390424
49152, 2680796596
258048, 2687786919
258048, 2693583399
258048, 2698836578
258048, 2704584147
258048, 2708569855
258048, 2713102078
258048, 2718543181
258048, 2724142122
258048, 2731807363
258048, 2737833605
258048, 2744457047
258048, 2752853327
49152, 2753909040
258048, 2760130139
258048, 2770989787
258048, 2776861498
258048, 2782585900
258048, 2788681150
258048, 2795169031
258048, 2801514863
258048, 2808359129
258048, 2814953110
258048, 2821743903
258048, 2827046160
258048, 2831988896
258048, 2837034876
258048, 2843371525
258048, 2848780592
258048, 2856452117
258048, 2863374559
49152, 2865410183
258048, 2870965067
258048, 2875955979
258048, 2881537949
258048, 2886297789
258048, 2892360639
258048, 2897572717
258048, 2901984442
258048, 2909432489
258048, 2918325501
258048, 2924681971
258048, 2932548752
258048, 2938304635
258048, 2942849663
258048, 2949097074
258048, 2955698247
258048, 2960787214
258048, 2966474512
258048, 2972163053
258048, 2976797706
49152, 2977885378
258048, 2983433621
258048, 2991468211
258048, 2998333946
258048, 3006128777
258048, 3011175475
258048, 3015640504
258048, 3020901406
258048, 3029646346
258048, 3036416915
258048, 3041356228
258048, 3046854708
258048, 3052758423
258048, 3056750789
258048, 3063485032
258048, 3070456938
258048, 3076177955
258048, 3083145255
258048, 3087619457
258048, 3092336168
49152, 3094633284
258048, 3101683714
258048, 3110350096
258048, 3117622763
258048, 3123467247
258048, 3128905779
258048, 3136183997
258048, 3142503702
258048, 3152343468
258048, 3158736834
258048, 3164756189
258048, 3170197798
258048, 3174528714
258048, 3180956409
258048, 3186851078
258048, 3194488273
258048, 3202529689
258048, 3208311834
258048, 3215231706
258048, 3219396973
49152, 3220265446
258048, 3226137101
258048, 3233949568
258048, 3239595600
258048, 3243974021
258048, 3250848997
258048, 3255571236
258048, 3260699197
258048, 3270221501
258048, 3275176258
258048, 3279882512
258048, 3286134857
258048, 3290712076
258048, 3295394990
258048, 3301580059
49152, 3303616100
258048, 3312062153
258048, 3319175528
258048, 3325498795
258048, 3332034340
258048, 3337364726
258048, 3343640470
258048, 3351094778
258048, 3358651563
258048, 3364262209
258048, 3369598211
258048, 3374239939
258048, 3378926174
258048, 3388307228
258048, 3394774923
258048, 3402469973
258048, 3407941615
258048, 3414672743
258048, 3422074262
258048, 3429027852
258048, 3434520693
258048, 3440124370
258048, 3444742653
258048, 3450982376
258048, 3456872492
49152, 3458109912
258048, 3467230417
258048, 3474754216
258048, 3481701727
258048, 3490016509
258048, 3495428407
258048, 3502214460
258048, 3509100865
258048, 3518450762
258048, 3524170870
258048, 3528784930
258048, 3534466599
258048, 3539805533
258048, 3544274494
258048, 3551710519
258048, 3558468531
258048, 3562894682
258048, 3569429408
258048, 3575113581
258048, 3579372793
49152, 3580356903
258048, 3586526795
258048, 3594476042
258048, 3600080610
258048, 3605626286
258048, 3610661882
258048, 3616302332
258048, 3622059643
258048, 3627642087
258048, 3633838119
258048, 3639457848
258048, 3645891284
258048, 3651580843
258048, 3657977643
258048, 3663657834
258048, 3669518294
258048, 3677162419
258048, 3684362107
258048, 3690983479
258048, 3697130813
49152, 3698463763
258048, 3705174203
258048, 3714109189
258048, 3721100628
258048, 3726780695
258048, 3734336568
258048, 3740548918
258048, 3747958460
258048, 3759228640
258048, 3764248128
258048, 3771027354
258048, 3776274985
258048, 3781505212
258048, 3786957237
258048, 3793481295
258048, 3798206189
258048, 3804292405
258048, 3809715032
258048, 3813627881
258048, 3819329339
49152, 3821946304
258048, 3829329603
258048, 3835579516
258048, 3840331053
258048, 3846088701
258048, 3851112441
258048, 3855279429
258048, 3861350439
258048, 3868302986
258048, 3874729644
258048, 3880218698
258048, 3888056813
258048, 3893761530
258048, 3900459347
258048, 3907365197
258048, 3912063406
258048, 3917373570
258048, 3923113475
258048, 3928369379
258048, 3933313864
49152, 3934468370
258048, 3943241596
258048, 3949264902
258048, 3955556709
258048, 3963360617
258048, 3970238990
258048, 3974848878
258048, 3980265414
258048, 3987074238
258048, 3993580333
258048, 3997554617
258048, 4002351258
258048, 4008208262
258048, 4012268637
258048, 4017198180
258048, 4023438554
258048, 4030804717
258048, 4037404090
258048, 4043334302
258048, 4049481509
49152, 4051020936
258048, 4057665890
258048, 4064552559
258048, 4070808493
258048, 4076293560
258048, 4084253716
258048, 4089302932
258048, 4094808270
258048, 4103671147
258048, 4107767221
258048, 4112480273
258048, 4117625212
258048, 4123891309
258048, 4130759295
258048, 4137509530
258048, 4143211021
49152, 4144242413
258048, 4150247527
258048, 4156867312
258048, 4165373732
258048, 4172454489
258048, 4180136568
258048, 4186487115
258048, 4190665803
258048, 4197188248
258048, 4203792385
258048, 4210346008
258048, 4215548713
258048, 4220539810
258048, 4226092436
258048, 4233472627
258048, 4239067328
258048, 4244480786
258048, 4250568026
258048, 4257836429
258048, 4264361578
258048, 4272090781
258048, 4278309032
258048, 4283932001
258048, 4289876488
49152, 4290719793
258048, 4295471278
258048, 4301271749
258048, 4307775758
258048, 4313535584
258048, 4319122676
258048, 4325339618
258048, 4329980445
258048, 4335921094
258048, 4342010404
258048, 4347892789
258048, 4354861390
258048, 4361823430
258048, 4368134355
258048, 4372953473
258048, 4378155711
258048, 4384713217
258048, 4389078981
258048, 4393601308
258048, 4401373246
49152, 4402931872
258048, 4407916962
258048, 4414270942
258048, 4420534498
258048, 4426636814
258048, 4432867901
258048, 4440590850
258048, 4447034711
258048, 4453575803
258048, 4459492842
258048, 4465159092
258048, 4473672228
258048, 4479364759
258048, 4485829621
258048, 4491036291
258048, 4497426351
258048, 4503705178
258048, 4511564922
258048, 4517927730
258048, 4522590484
49152, 4523554913
258048, 4528536486
258048, 4535173421
258048, 4539575992
258048, 4545000661
258048, 4552124967
258048, 4557606659
258048, 4562440470
258048, 4569903882
258048, 4574977611
258048, 4579501270
258048, 4585657864
258048, 4591250210
258048, 4598374876
258048, 4604779977
258048, 4610133517
258048, 4615464399
49152, 4616952596
258048, 4621850642
258048, 4626490936
258048, 4631137025
258048, 4638317230
258048, 4645898698
258048, 4651180851
258048, 4656672886
258048, 4661113447
258048, 4666882687
258048, 4672874529
258048, 4677828430
258048, 4683233532
49152, 4684777535
258048, 4689725583
258048, 4693952815
258048, 4700991123
258048, 4710444544
258048, 4716997183
258048, 4723610849
258048, 4728161424
258048, 4733008962
258048, 4739244306
258048, 4745645039
258048, 4751969426
258048, 4758210640
49152, 4759911756
258048, 4767131125
258048, 4772294525
258048, 4777052569
258048, 4785074745
258048, 4790985259
258048, 4797332082
258048, 4802872850
258048, 4806805783
258048, 4811367224
258048, 4819097335
258048, 4823570345
258048, 4828795056
258048, 4833988463
258048, 4838223637
258048, 4842225302
258048, 4847591134
49152, 4849162039
258048, 4854741400
258048, 4858907762
258048, 4863669004
258048, 4868215603
258048, 4871934571
258048, 4876533193
258048, 4883572889
258048, 4887902647
258048, 4893409240
258048, 4898783840
258048, 4903065932
258048, 4907526010
258048, 4914280790
258048, 4919278123
258048, 4923584186
258048, 4928992666
258048, 4933471186
258048, 4937182620
258048, 4942213302
49152, 4943966302
258048, 4950550320
258048, 4955978359
258048, 4962087138
258048, 4967226653
258048, 4971857575
258048, 4977707398
258048, 4982529632
258048, 4987667546
258048, 4992943713
258048, 4998209195
258048, 5002917129
258048, 5007376257
49152, 5008136601
258048, 7878101756
258048, 7882597928
258048, 7887805616
258048, 7891897688
258048, 7895716268
258048, 7899415022
258048, 7903709794
258048, 7907780949
258048, 7913050835
258048, 7917279235
258048, 7923894630
258048, 7928305864
49152, 7929913679
258048, 7936269768
258048, 7942864151
258048, 7953017697
258048, 7960313392
258048, 7968015989
258048, 7971982959
258048, 7978142836
258048, 7983853948
258048, 7989569097
258048, 7995500291
258048, 8000467028
258048, 8006068226
49152, 8007315577
258048, 8012231396
258048, 8017070524
258048, 8022568952
258048, 8029926917
258048, 8034992795
258048, 8041687307
258048, 8047290300
258048, 8052575490
258048, 8057479975
258048, 8064827466
258048, 8070694953
258048, 8077947092
49152, 8079554767
258048, 8086055670
258048, 8091694632
258048, 8097842328
258048, 8103859540
258048, 8111909361
258048, 8117506138
258048, 8122209577
258048, 8127717353
258048, 8133240919
258048, 8138147256
258048, 8144230850
258048, 8149776712
49152, 8151746414
258048, 8157693677
258048, 8165452604
258048, 8171093681
258048, 8178139097
258048, 8186717607
258048, 8192619582
258048, 8198008338
258048, 8203150031
258048, 8207620889
258048, 8212632341
258048, 8219407589
258048, 8226485277
49152, 8228307182
258048, 8235333913
258048, 8241804262
258048, 8246086153
258048, 8251187964
258048, 8256548635
258048, 8261468198
258048, 8266414366
258048, 8272023102
258048, 8276737891
258048, 8283873654
258048, 8290381101
258048, 8299108829
49152, 8300841817
258048, 8307122743
258048, 8312707713
258048, 8317939837
258048, 8324515973
258048, 8330217807
258048, 8335741769
258048, 8342578222
258048, 8350256615
258048, 8355297143
258048, 8361437768
258048, 8368703424
258048, 8374112533
49152, 8375351059
258048, 8382258909
258048, 8389500636
258048, 8395604961
258048, 8402820543
258048, 8408922039
258048, 8415044780
258048, 8420861520
258048, 8426560235
258048, 8432124388
258048, 8437258884
258048, 8443007599
49152, 8444486722
258048, 8451154701
258048, 8457793134
258048, 8465607230
258048, 8471760767
258048, 8476872339
258048, 8484873545
258048, 8491378412
258048, 8496451683
258048, 8501469393
258048, 8507113379
258048, 8512014754
258048, 8517973501
258048, 8523622521
258048, 8530985234
258048, 8537667552
258048, 8542766046
258048, 8548062368
258048, 8554146879
258048, 8558764721
258048, 8565273335
258048, 8571294477
258048, 8578423949
258048, 8583801232
49152, 8585576047
258048, 8590628469
258048, 8596106443
258048, 8601150438
258048, 8606139257
258048, 8613830052
258048, 8619979668
258048, 8626905865
258048, 8632900639
258048, 8637257803
49152, 8638606261
258048, 8644215811
258048, 8650219148
258048, 8657988972
258048, 8665358862
258048, 8671541754
258048, 8676893486
258048, 8681737406
258048, 8686664215
258048, 8695051797
258048, 8701664737
258048, 8708353785
258048, 8714142926
49152, 8715705835
258048, 8720755532
258048, 8727519973
258048, 8734546651
258048, 8741498551
258048, 8748747825
258048, 8753041082
258048, 8758346163
258048, 8764866935
258048, 8772025601
258048, 8779977928
258048, 8785711498
258048, 8791553938
258048, 8797136437
258048, 8801234990
258048, 8806711039
258048, 8812967487
49152, 8814140215
258048, 8821434589
258048, 8825961726
258048, 8831483539
258048, 8836830420
258048, 8841679038
258048, 8848016223
258048, 8853736508
258048, 8860561674
258048, 8866214146
258048, 8871693038
258048, 8876283913
258048, 8881524173
258048, 8886296626
258048, 8892330970
258048, 8897653456
258048, 8904839098
258048, 8910312699
258048, 8914627017
258048, 8921422718
49152, 8923401950
258048, 8930766323
258048, 8936757529
258048, 8944954807
258048, 8950643578
258048, 8954895463
258048, 8960914916
258048, 8968127870
258048, 8975080998
258048, 8980328498
258048, 8985061068
258048, 8991102576
258048, 8996513593
258048, 9000941251
258048, 9006860239
258048, 9015578213
258048, 9023858535
258048, 9029951840
258048, 9035384079
258048, 9042114956
49152, 9043371579
258048, 9048387604
258048, 9052936244
258048, 9057846829
258048, 9063521238
258048, 9068383190
258048, 9073566925
258048, 9078809500
258048, 9085722712
258048, 9089920812
258048, 9095068649
258048, 9101200884
258048, 9107485594
258048, 9114354638
258048, 9120344928
258048, 9124412668
258048, 9129456123
258048, 9136914778
258048, 9142273259
258048, 9149272963
49152, 9151395187
258048, 9156363718
258048, 9161334226
258048, 9166605265
258048, 9172457686
258048, 9177425110
258048, 9181853473
258048, 9187164555
258048, 9193016744
258048, 9197889285
49152, 9199090085
258048, 9204189198
258048, 9211147673
258048, 9217829364
258048, 9224565985
258048, 9230574013
258048, 9238876002
258048, 9244833899
258048, 9252611129
258048, 9257934316
258048, 9262511393
258048, 9268442630
258048, 9273714114
49152, 9275523624
258048, 9281191938
258048, 9286164671
258048, 9292056671
258048, 9298053050
258048, 9303999894
258048, 9309675868
258048, 9316681103
258048, 9325448169
258048, 9332072112
258048, 9338615204
258048, 9344024129
258048, 9350305926
258048, 9358749100
258048, 9368451610
258048, 9374736265
258048, 9380877389
49152, 9381747473
258048, 9386482786
258048, 9396536684
258048, 9402037329
258048, 9408088825
258048, 9413319068
258048, 9418024949
258048, 9422407243
258048, 9429975299
258048, 9436539075
258048, 9444773194
258048, 9451106985
258048, 9456800172
258048, 9462600949
258048, 9467772775
258048, 9472118407
258048, 9480314388
258048, 9486581603
258048, 9492093788
49152, 9493406483
258048, 9499825475
258048, 9503861492
258048, 9509286811
258048, 9515341284
258048, 9523467842
258048, 9530908886
258048, 9536475080
258048, 9542658630
258048, 9548705082
258048, 9553234973
258048, 9559940651
258048, 9566261267
258048, 9573079214
258048, 9579300544
258048, 9584919742
258048, 9588941105
258048, 9595407842
258048, 9601003240
258048, 9608241961
258048, 9615234441
49152, 9616987926
258048, 9624991400
258048, 9630629207
258048, 9635616705
258048, 9643342285
258048, 9649563795
258048, 9655884626
258048, 9661357173
258048, 9666683337
258048, 9673934581
258048, 9680341643
258048, 9687023042
258048, 9692259465
258048, 9697211921
