Data Size,Time in millisecond
14628, 694512636
2636, 694691955
5841, 694755541
11479, 694913883
26749, 695242479
37286, 695572425
9177, 695642641
49943, 696095366
98172, 696846671
23983, 696952956
1447, 696988813
1031, 697028897
212, 697056212
12038, 1201003455
2642, 1201263535
5841, 1201787434
11479, 1202307058
26749, 1202879569
37286, 1203536737
9177, 1203690524
49943, 1204628956
98172, 1205420129
23983, 1210372006
1447, 1210482259
1031, 1210735827
212, 1210812512
12100, 1235687838
1686, 1237901102
1031, 1239540094
1031, 1240951306
1031, 1243861314
1031, 1244874057
1031, 1247214068
1031, 1249914669
1031, 1250000630
1031, 1250047689
1031, 1250101477
1031, 1250478886
212, 1250535634
12084, 1281441092
1686, 1281846383
1031, 1284741314
1031, 1286325241
1031, 1287061591
1031, 1288999810
1031, 1291377679
1031, 1293297193
1031, 1294647771
1031, 1296455901
1031, 1298953659
1031, 1301485501
212, 1301850872
12096, 1325759207
1686, 1325915801
1031, 1326167994
1031, 1326475114
1031, 1326787545
1031, 1327075639
1031, 1327396137
1031, 1327664781
1031, 1327966259
1031, 1328350555
1031, 1328611855
1031, 1328918451
212, 1328977319
12080, 1361217046
1686, 1362589432
1031, 1366771199
1031, 1367790548
1031, 1368389209
1031, 1369939822
1031, 1371492153
1031, 1373109027
1031, 1374929899
1031, 1376420895
1031, 1377497079
1031, 1378461779
212, 1378574180
11993, 1430725897
1686, 1430833424
1031, 1431066303
1031, 1431566833
1031, 1431855096
1031, 1432143392
1031, 1432605418
1031, 1433878439
1031, 1435381821
1031, 1436233262
1031, 1436581849
1031, 1436863354
212, 1436920985
11964, 1468708268
1686, 1468825208
1031, 1469063028
1031, 1469389388
1031, 1470378326
1031, 1482638189
1031, 1483139660
1031, 1483293852
1031, 1483354972
1031, 1483507112
1031, 1486134814
1031, 1487488770
212, 1487785914
12081, 1512768396
1686, 1512862204
1031, 1513010595
1031, 1513328758
1031, 1513694990
1031, 1513995590
1031, 1514368632
1031, 1514637642
1031, 1514872989
1031, 1518136217
1031, 1518347944
1031, 1518416446
212, 1518468389
13781, 1549238499
1695, 1549370134
1031, 1550485044
1031, 1550701764
1031, 1552986414
1031, 1554306842
1031, 1557604810
1031, 1559315122
1031, 1560636484
1031, 1562240961
1031, 1564309921
1031, 1565657127
212, 1565808112
14092, 1596818273
1711, 1596931788
1031, 1597180581
1031, 1597549118
1031, 1597778978
1031, 1598854708
1031, 1599501030
1031, 1601113177
1031, 1601520599
1031, 1602298566
1031, 1603113930
1578, 1604685623
1973, 1604879574
14083, 1645532167
1711, 1645609128
1031, 1645748947
1031, 1646036954
1031, 1646259295
1031, 1646488355
1031, 1646708705
1031, 1646953808
1031, 1647285230
1031, 1647532527
1031, 1647748776
1578, 1648070995
1973, 1648132867
14097, 1674986529
1711, 1675176144
1031, 1675816309
1031, 1676436467
1031, 1676987437
1031, 1677790936
1031, 1678485319
1031, 1679201885
1031, 1679453787
1031, 1679789333
1031, 1680268543
1578, 1680676583
1973, 1680909684
14135, 1715587290
1711, 1715748157
1031, 1716816642
1031, 1718334166
1031, 1718517608
1031, 1718573612
1031, 1719348393
1031, 1720493519
1031, 1721379171
1031, 1723785645
1031, 1726363291
1578, 1728703316
1973, 1729045405
14144, 1783530429
1711, 1783758696
1031, 1783836561
1031, 1783954985
1031, 1784691381
1031, 1785017911
1031, 1786556908
1031, 1786950641
1031, 1787078795
1031, 1787914801
1031, 1788145288
1578, 1789058183
1973, 1789166637
14134, 1822549705
9887, 1823481417
13223, 1825964231
5587, 1829629318
1051, 1831105668
1051, 1831235337
1051, 1831499881
1051, 1834375475
1051, 1835690209
1051, 1837374632
1051, 1838799880
1822, 1840046759
2512, 1840351904
14124, 1876037546
9887, 1876151116
13223, 1876406735
5587, 1876643279
1051, 1876928126
1051, 1877579652
1051, 1878228209
1051, 1878548913
1051, 1878822226
1051, 1879103862
1051, 1879367359
1822, 1879640183
2512, 1879706354
14110, 1901958358
9887, 1902101093
13223, 1902374044
5587, 1902548837
1051, 1902821521
1051, 1903130058
1051, 1903942062
1051, 1904656558
1051, 1905800910
1051, 1906661437
1051, 1909521611
1822, 1912274056
2512, 1912514442
14121, 1947039679
11393, 1947842539
17166, 1949327946
14502, 1950059966
5251, 1950887638
9320, 1958597223
11254, 1958857232
11778, 1959052982
11012, 1960954916
14834, 1962567739
14238, 1963850824
8525, 1966135375
3218, 1966359059
14126, 2016457162
14950, 2018856744
25609, 2020269173
24271, 2021041821
12363, 2022163190
19734, 2024248246
21568, 2028572997
24345, 2029565359
14029, 2030994582
16873, 2033641048
21121, 2036376050
20139, 2036717490
4314, 2036855988
14502, 2068314033
18575, 2068786160
35488, 2075108238
34568, 2075902923
21294, 2076512596
31562, 2078981696
34355, 2080082953
34966, 2081629468
24628, 2082831372
23659, 2084219330
28492, 2085994345
27026, 2086262883
3865, 2086351802
14798, 2112654113
22781, 2112849478
46579, 2113288957
44226, 2114336479
32704, 2114509584
40767, 2114793967
43482, 2115088055
42952, 2115379763
31961, 2115546377
28231, 2115831335
33669, 2116101361
33355, 2116660247
5280, 2116778215
14718, 2142421693
22559, 2144030789
47447, 2145567361
44985, 2146591603
30989, 2147386669
40876, 2148495141
44302, 2151035854
46419, 2151384583
32676, 2151574611
28544, 2151927539
34907, 2152303988
36932, 2152686848
5652, 2152808530
14637, 2177415326
24662, 2178250051
49749, 2179594695
48668, 2182499837
32925, 2184307448
42781, 2185559936
46699, 2186118343
48969, 2188759983
34997, 2189353016
30740, 2189639007
37216, 2189965098
40072, 2190201685
6633, 2190303806
14623, 2207232117
25823, 2207526122
52850, 2211595844
52010, 2212245695
38014, 2212745647
47570, 2213162953
50298, 2213596628
52148, 2214510787
38002, 2216788013
33325, 2219096363
38661, 2220961030
41306, 2222724151
6394, 2223324209
14499, 2247491606
27766, 2252533988
54247, 2261013321
53285, 2261867344
40651, 2262469737
49280, 2263996249
51172, 2268339861
52197, 2269380507
37575, 2270293547
31557, 2270703753
40089, 2271334636
44033, 2271659787
6945, 2271736095
14468, 2302299892
30367, 2304692739
57836, 2306593723
57614, 2307628833
43047, 2308955880
53045, 2310852155
54951, 2311359668
56706, 2311899437
41380, 2312175628
35190, 2312380456
42470, 2312784964
47317, 2313143989
7394, 2313292950
14301, 2341889941
36129, 2342609034
62009, 2343276050
60331, 2344466948
47809, 2346635370
55785, 2348436375
59210, 2348752492
59884, 2351786887
43619, 2355047745
36481, 2355742540
45328, 2358388870
48360, 2359762802
8247, 2360321855
14353, 2391920579
38415, 2394698509
70326, 2395329010
67038, 2396269553
52583, 2397883028
58345, 2398741117
61684, 2399637601
64890, 2400060627
51404, 2400378720
43839, 2400687034
52359, 2401220514
51238, 2401579538
9021, 2401669717
14907, 2431920581
36114, 2433015764
69815, 2434429057
66720, 2436682832
51348, 2437432967
58307, 2438055773
63790, 2441457088
66251, 2442348968
53047, 2442816605
47548, 2443036819
55161, 2443369025
56068, 2443770922
8539, 2443852893
14874, 2457687861
36900, 2457955363
67006, 2458541858
66392, 2459653671
55149, 2460100623
63175, 2460394507
66140, 2460820391
68252, 2461165074
52283, 2461466389
45264, 2461836424
55399, 2462263322
61728, 2465576086
9393, 2465846142
14833, 2499584197
37214, 2500626418
66678, 2503972753
67203, 2506615569
54412, 2508431221
64752, 2509708174
67907, 2510671362
69902, 2511492421
52302, 2513979697
45966, 2515385966
56052, 2516814298
65100, 2517952278
10271, 2518116377
14833, 2540812824
41926, 2541183437
71303, 2542231592
72151, 2546753131
58237, 2547822128
69063, 2549722756
72429, 2551811824
74028, 2553077822
54501, 2554148839
48293, 2555767982
58655, 2556822520
68573, 2558371386
11425, 2558898402
14833, 2586065035
42107, 2586985603
74419, 2588269451
74559, 2590169485
62136, 2590762258
71103, 2591321675
74755, 2593896812
76093, 2596349991
56475, 2599153286
48615, 2600195235
60316, 2603412612
70607, 2603757272
12006, 2603856363
14833, 2639995712
46010, 2640354758
82854, 2641539211
80572, 2642020586
68779, 2642333884
76501, 2642674549
78658, 2643158434
80758, 2643673614
61692, 2644150576
54764, 2644478573
64435, 2645204991
71605, 2646250830
12314, 2646405332
14833, 2685329316
47036, 2686132380
84133, 2686939896
81741, 2687435534
69448, 2687870563
77965, 2688536865
80017, 2689575785
82032, 2691013895
63873, 2696037381
54041, 2699408366
66376, 2699771583
72991, 2700494842
12725, 2700984448
14774, 2721546671
43726, 2726081106
103963, 2729055535
100219, 2731791996
68018, 2734900269
74589, 2736628024
80124, 2739090376
82663, 2741490334
64211, 2741942621
55291, 2743537492
67809, 2744436383
76145, 2745530766
12781, 2746035921
14774, 2777335409
47484, 2780708644
109202, 2782145001
104444, 2784767242
75070, 2785666413
80719, 2787788811
87078, 2790085240
87401, 2791719210
67784, 2792684265
58068, 2793643038
70703, 2794626718
82180, 2795497589
13415, 2795898812
14774, 2810162724
49612, 2811911914
112178, 2815491984
106979, 2817771467
79040, 2821193725
84304, 2822798424
89614, 2824127883
90606, 2825002366
70049, 2826688687
60309, 2827593813
73509, 2828808692
