Data Size,Time in millisecond
1201, 2409509280
1456, 2412367239
1868, 2417475430
2292, 2426356066
1328, 2434417624
1537, 2438639542
1476, 2440398744
92, 2441273590
92, 2443037554
47, 2443674396
135, 2444976615
92, 2446340514
546, 2448026487
1321, 2450766533
1652, 2452729304
1884, 2455091149
2446, 2460800363
1458, 2463702325
1498, 2468108861
1520, 2474999089
92, 2476698941
92, 2481978123
47, 2482039363
151, 2483810581
92, 2485009453
234, 2486980796
271, 2489715322
342, 2492781851
366, 2495654624
418, 2497601025
338, 2498770186
308, 2500148898
365, 2501543062
92, 2505475245
92, 2514730308
47, 2516867396
146, 2521867934
92, 2523570971
728, 2525977759
1675, 2534095824
1677, 2536568728
1947, 2543221360
2873, 2549841574
1588, 2558091450
1559, 2564351015
1428, 2568139368
92, 2570595736
92, 2572496937
47, 2572972438
121, 2579149053
92, 2594852165
1192, 2604886282
1680, 2612873347
2472, 2619521177
2304, 2636089400
2927, 2644729082
1896, 2650474309
1866, 2658221655
1740, 2661983993
92, 2664629516
92, 2666232724
47, 2666757086
118, 2668700658
92, 2671639363
1223, 2674618207
2515, 2681151117
3222, 2683840015
3742, 2695253347
4642, 2703422797
3823, 2710330232
3443, 2715071891
2374, 2718743731
92, 2720537293
92, 2722139693
47, 2722560411
118, 2725601969
92, 2726485294
1519, 2728688129
3411, 2733831918
2644, 2737973168
2935, 2745337704
4903, 2751333536
4703, 2759337644
3183, 2764295403
2007, 2767384006
92, 2768917015
92, 2770285239
47, 2770661595
140, 2771845435
92, 2775102359
909, 2778709519
1620, 2783633032
1349, 2786843678
2261, 2791173267
3684, 2795188028
3808, 2799720686
2323, 2805127124
1576, 2806991509
92, 2808083396
92, 2809280286
47, 2809663771
173, 2838043240
92, 2840512998
700, 2845127722
1511, 2851873890
1359, 2862009839
1854, 2870429509
3680, 2877741762
2830, 2883935640
2474, 2889804992
1849, 2901322085
92, 2903390981
92, 2905224615
47, 2906434509
143, 2908830606
92, 2910442843
904, 2914120398
1721, 2920219332
1658, 2925324873
2063, 2930293550
2973, 2949461647
2151, 2963054518
2382, 2974213461
1792, 2977952076
92, 2981284459
92, 2982532287
47, 2982817068
180, 2984696321
92, 2986693109
836, 2988544379
1432, 2991857559
1381, 2998120542
1640, 3002876260
2206, 3006200138
1967, 3016144309
2020, 3026466571
1445, 3029252116
92, 3031246019
92, 3033815453
47, 3035398321
186, 3037266831
92, 3041366299
742, 3044651363
1366, 3047912334
1076, 3050284456
1593, 3055336907
2474, 3073387598
1662, 3077476618
1751, 3083597483
1363, 3086892127
92, 3088125278
92, 3090247210
47, 3090938328
128, 3098698058
92, 3106986142
888, 3129371778
1579, 3137056832
1590, 3159217431
1753, 3181224306
3010, 3193281453
2141, 3210225325
1933, 3222357027
1581, 3227162001
92, 3237276882
92, 3238994885
47, 3241101799
121, 3247983520
92, 3249409760
1440, 3252081062
2499, 3267434981
2234, 3274170699
2499, 3305965007
3448, 3311541117
3599, 3315446483
2114, 3319751434
1697, 3324656386
92, 3326064153
92, 3327933134
47, 3328786670
124, 3336669481
92, 3347650599
1326, 3357422780
3050, 3364459386
3118, 3382930089
2967, 3397307991
2961, 3410039585
3538, 3421335667
2663, 3426045198
1973, 3430077005
92, 3432596333
92, 3434873906
47, 3435924617
116, 3441348689
92, 3447858851
1222, 3456250689
3128, 3464799387
2641, 3475882619
3513, 3516707257
3814, 3527982687
5493, 3535752602
2514, 3548100336
1966, 3552214303
92, 3561343795
92, 3562361085
47, 3562794077
119, 3564662652
92, 3568125816
1090, 3582512107
2469, 3589181845
2514, 3603253223
2719, 3621356042
3293, 3629344567
3479, 3648033189
2170, 3666563955
1461, 3666721944
92, 3666744995
92, 3666757662
47, 3666772109
119, 3666785908
92, 3672433860
927, 3677918470
2293, 3681293022
2496, 3685221899
2560, 3689087414
2967, 3692282213
2765, 3695905008
2014, 3699568408
1645, 3704566637
92, 3707474611
92, 3711264935
47, 3712347551
92, 3716262343
1247, 3718713825
3181, 3734849952
3313, 3746360022
3775, 3769579079
3829, 3785945374
3334, 3795300023
2311, 3802541563
1692, 3806013510
92, 3808006261
92, 3810560014
47, 3812229040
125, 3815346975
92, 3820030229
1174, 3822295963
3096, 3825685488
2526, 3831390875
3120, 3840899679
5232, 3846216773
3549, 3850955207
1923, 3853900801
1578, 3855281624
92, 3856210449
92, 3857266778
47, 3857629797
140, 3858941781
92, 3859993877
1023, 3861795532
2364, 3865625543
2329, 3871482249
2441, 3887693334
3235, 3899767698
1735, 3902378375
1744, 3905791221
1537, 3907979187
92, 3908816501
92, 3910039304
47, 3910731507
92, 3926142507
1222, 3930428196
2962, 3936884810
2648, 3944589279
2676, 3953048425
2617, 3957779341
1687, 3961638122
1899, 3966533004
1472, 3969579534
92, 3970364358
1055, 3973048807
47, 3975510440
132, 3976725238
145, 3983796657
92, 3988337451
932, 3998429801
1698, 4003961869
1542, 4007646931
2487, 4012187702
2723, 4015654554
1894, 4017976202
1562, 4021572340
1360, 4023844441
92, 4025443266
353, 4028577715
47, 4028971148
140, 4029922729
92, 4031009034
1171, 4034466633
2768, 4041372773
2742, 4047783390
2436, 4056011530
2224, 4064270743
2512, 4067845938
3099, 4072843658
1445, 4075008412
92, 4075786660
181, 4077144893
47, 4077839779
1936, 4080100166
92, 4081164466
302, 4082275936
47, 4083452471
120, 4084193865
92, 4084930051
1298, 4086908671
3138, 4091119536
2528, 4094348331
2140, 4101078817
3479, 4112612883
2187, 4120739516
2582, 4129096444
121, 4131112015
92, 4132654766
851, 4138991126
1331, 4141080624
1661, 4143402222
1631, 4145683646
3627, 4148472194
2002, 4150839130
1565, 4154253648
1118, 4156677691
92, 4157955601
110, 4159260186
47, 4159495257
124, 4160276213
92, 4160972422
720, 4161978389
1337, 4163731302
1838, 4168819639
1973, 4174231825
3271, 4178905166
1847, 4183620605
1562, 4193319293
1233, 4198646722
92, 4207527571
180, 4209086350
47, 4209530214
116, 4211012672
92, 4212032247
592, 4213998144
1558, 4215983520
1852, 4218769519
2038, 4221087998
2257, 4224050235
1683, 4228562363
1458, 4233019737
1298, 4241352703
92, 4243050756
108, 4246848542
47, 4247276272
119, 4249695754
92, 4252382562
904, 4255596701
1990, 4258053542
2291, 4262147069
2488, 4265398147
3401, 4268554802
1961, 4272033544
2062, 4275506104
1455, 4278215923
92, 4281018348
159, 4282954710
47, 4283406668
92, 4284796956
106, 4285845410
47, 4286259284
119, 4287000773
92, 4287664006
423, 4288970131
518, 4289771654
455, 4291061251
470, 4292348122
637, 4293945810
436, 4295814785
475, 4297146922
389, 4300244163
121, 4306928527
92, 4309124634
719, 4313033498
1239, 4316613691
1391, 4321809600
1728, 4327612445
2249, 4332864941
1311, 4341133327
1675, 4347717567
1093, 4352889388
92, 4355124549
138, 4356254280
47, 4356725177
130, 4358430537
92, 4359627576
935, 4361816106
2150, 4368536743
2265, 4370819011
2507, 4374670278
2120, 4378398897
2349, 4382637722
2858, 4386761451
2048, 4389358602
92, 4390136052
105, 4390949382
47, 4391361839
124, 4393979640
92, 4394841704
1019, 4399137765
2118, 4404743172
1699, 4410800989
2267, 4433952948
2789, 4437212047
2351, 4443793944
2735, 4455843992
1591, 4464390690
92, 4466809926
128, 4469029467
47, 4469401933
134, 4470689512
92, 4472638255
832, 4476170647
1342, 4482851287
1023, 4487432808
1608, 4491122468
1840, 4505343324
1247, 4514529903
1860, 4525122995
1422, 4529050326
92, 4533599103
109, 4537764536
47, 4538926090
92, 4542256962
136, 4546836085
47, 4547960781
134, 4551010628
92, 4552949635
911, 4556254626
1807, 4561636262
1464, 4566853094
1873, 4570810399
1850, 4574152856
1310, 4576944881
1482, 4579574240
1350, 4588812254
120, 4590039876
92, 4590727201
1009, 4592135920
2318, 4594207014
1999, 4596344992
2299, 4603490006
2550, 4614492551
1814, 4620980483
1711, 4632535287
1668, 4636353027
92, 4637555775
105, 4638788913
47, 4639173134
121, 4640018914
92, 4640951329
847, 4643721154
1917, 4647020107
1527, 4652364207
1585, 4655153876
1971, 4659369376
1771, 4661832817
1500, 4663774542
1269, 4669768793
92, 4675181165
136, 4677497126
47, 4680251705
124, 4684306148
92, 4688030160
703, 4690467022
1221, 4695209277
958, 4697758066
1612, 4700352497
2234, 4703267633
1930, 4705668652
1723, 4707485581
1257, 4709802059
92, 4710635150
105, 4711830932
47, 4712076370
116, 4716055811
92, 4716724266
930, 4724872330
2534, 4728349821
2358, 4733956396
2956, 4740636389
3044, 4746034917
2773, 4751011315
1907, 4755524063
1988, 4758525964
92, 4759692315
128, 4762198176
47, 4762727886
119, 4764201765
92, 4768085159
229, 4774923899
327, 4778206014
352, 4782451621
378, 4786009835
410, 4786975445
372, 4792871679
348, 4795561901
295, 4799218803
92, 4800744470
105, 4816006020
47, 4816431879
119, 4817339119
92, 4818089275
667, 4819780790
2396, 4821921204
2343, 4824845834
1954, 4827560007
2110, 4830348280
2867, 4835095321
1799, 4841944659
791, 4846260262
92, 4848755681
124, 4851076646
47, 4852060499
121, 4854241950
92, 4860216099
562, 4863987454
1142, 4867692540
1314, 4871090339
1621, 4872782711
1829, 4875574819
2770, 4880387732
1440, 4884662862
702, 4889729479
92, 4892236314
105, 4893655179
47, 4894431912
123, 4896904359
92, 4901069697
468, 4904178839
1149, 4908207392
1505, 4911778632
1871, 4913733214
2632, 4916416463
3446, 4919655183
2021, 4922230563
1017, 4924487383
92, 4926007542
116, 4927468477
47, 4927794323
124, 4928535126
92, 4929338957
474, 4930628421
1245, 4934145131
1471, 4942647694
2531, 4949514220
4638, 4955059304
6076, 4958217909
5277, 4962089251
1124, 4963498682
92, 4964345217
105, 4965020369
47, 4965440674
134, 4969437700
92, 4971365379
191, 4973689598
287, 4975820454
247, 4977936004
380, 4978756565
448, 4980061352
572, 4982126502
517, 4987092428
284, 4990065156
92, 5001326788
118, 5004188621
47, 5005137331
130, 5006544446
92, 5008120750
648, 5009689377
3009, 5014123878
4743, 5018121370
3970, 5020839770
3905, 5023134151
5624, 5026224068
4070, 5028933096
