Data Size,Time in millisecond
1293, 8800520404
1524, 8813297849
1897, 8822949045
2050, 8829245212
1576, 8836856282
49, 8837654792
49, 8839884170
43, 8840829366
66, 8845302056
49, 8847181235
882, 8855419390
1709, 8859898226
49, 8861878141
43, 8862500073
66, 8866427323
49, 8867370074
930, 8870244483
2008, 8876095985
1709, 8922939868
1139, 8941807489
1305, 8961234409
1635, 8985990357
1974, 8996573699
1288, 9021875034
49, 9025482034
1315, 9054747369
1744, 9075003731
2214, 9084985538
2865, 9116788170
1769, 9152174777
49, 9158209428
43, 9160911164
66, 9167424637
49, 9169237139
874, 9180234055
2139, 9185830974
1518, 9194156889
43, 9195301657
66, 9199378116
49, 9202489873
951, 9213872079
1591, 9238263042
1243, 9247724158
1334, 9269562700
1732, 9270295192
1998, 9274902669
2338, 9278856657
1938, 9301790745
49, 9306494961
49, 9309707205
1406, 9335362945
2036, 9354555182
2396, 9361641629
2260, 9370002864
1983, 9377656768
49, 9379359598
49, 9381695358
43, 9382784280
66, 9389305710
49, 9392914354
969, 9401149125
1655, 9417552816
1332, 9435507561
49, 9438560479
43, 9440081116
66, 9444796796
49, 9450120722
763, 9455353110
1529, 9460446749
1461, 9467187317
1620, 9473592431
1995, 9486283963
2197, 9499912354
2111, 9506317259
2085, 9512933009
49, 9514093458
1750, 9519905924
2220, 9529994654
2695, 9546402206
2241, 9572715729
2063, 9583548252
1901, 9600907547
49, 9602062069
49, 9609187080
43, 9611541984
66, 9617655322
49, 9618572291
794, 9624925326
1530, 9634309965
49, 9635750091
49, 9638147339
43, 9639059488
66, 9644288117
49, 9645988551
669, 9651264422
1478, 9656845079
1620, 9663903516
2029, 9670045817
2375, 9692721001
2411, 9718107573
2166, 9741691659
1428, 9750117351
1345, 9766197561
1759, 9772685142
2054, 9781609187
1945, 9788763094
1930, 9798672667
1988, 9805197897
1687, 9810885480
49, 9812359903
49, 9814906043
43, 9816142796
66, 9821614297
49, 9822551840
702, 9830280906
2024, 9838444994
49, 9839772845
49, 9843323342
43, 9849505513
66, 9857096082
49, 9862338333
890, 9866308257
2031, 9893715282
2032, 9902614994
1902, 9909266579
1679, 9918314746
1752, 9927810667
2120, 9936182704
1907, 9943879081
1894, 9949962518
1894, 9959178041
1594, 9967621687
1778, 9977661455
1879, 9984205863
1749, 10009063099
49, 10016163324
49, 10021670115
43, 10022778799
66, 10029759167
49, 10032341670
1183, 10042243939
49, 10044149026
49, 10048057088
43, 10052352583
66, 10062307147
49, 10067408911
1118, 10076470370
2368, 10095543473
1711, 10109956740
1496, 10118186418
1365, 10130227824
1342, 10144389826
1695, 10150900496
1487, 10156398174
2334, 10168682490
1754, 10182207348
2018, 10192938106
2012, 10199866914
2209, 10207037246
1703, 10218149124
49, 10221275410
49, 10230488002
43, 10233764115
66, 10239642234
49, 10242280701
1137, 10250556806
2467, 10259309252
49, 10260523735
49, 10262211262
43, 10262941438
66, 10266420220
49, 10267439014
1188, 10271273426
2487, 10278799414
2366, 10286573228
1966, 10296906135
2130, 10303857133
2210, 10310236514
2481, 10319986939
1960, 10329203646
2633, 10343267072
2266, 10362411569
2250, 10371652837
2415, 10381313410
2547, 10395714063
3002, 10418661482
2208, 10431695115
49, 10434990825
49, 10437846015
43, 10438683773
66, 10442046013
49, 10443005766
1244, 10446832141
49, 10448658601
49, 10451391295
43, 10452577529
66, 10457690569
49, 10459568164
1012, 10465661102
2450, 10484694102
3629, 10512750352
3455, 10525358711
3417, 10537833327
3633, 10546043792
3574, 10557238395
2159, 10562514353
2595, 10572640436
2696, 10583226742
2517, 10590588327
2574, 10608192058
2966, 10616637041
2110, 10625354341
49, 10626470437
49, 10628419034
43, 10629739867
66, 10635628138
49, 10637034378
721, 10640179962
1828, 10647973987
49, 10651840557
43, 10655649355
66, 10660136990
49, 10662241078
753, 10668732794
1971, 10692043717
2520, 10700304906
2474, 10712369071
2072, 10718735529
1829, 10725384415
2468, 10738187234
2118, 10743594499
49, 10745117756
2152, 10750950797
2167, 10766964616
2042, 10782677097
1995, 10802653185
2752, 10815585022
1884, 10824114449
49, 10825966975
49, 10830264006
43, 10831320601
66, 10836390659
